"n1";"n2";"m1";"m2";"sd1";"sd2";"p_cohen";"d_cohen";"g_cohen";"p_glass1";"d_glass1";"g_glass1";"p_glass2";"d_glass2";"g_glass2";"p'_cohen";"d'_cohen";"g'_cohen";"p_shieh";"d_shieh";"g_shieh"
"101";50;20;0;0;1;0,5;0,01143;0,0114300000000001;0,0114300000000001;0,04736;0,04736;0,04736;0,03945;0,03945;0,03945;0,04857;0,04857;0,04857;0,04825;0,04825;0,04825
"102";50;20;0;0;1;1;0,04993;0,04993;0,04993;0,04909;0,04909;0,04909;0,04074;0,04074;0,04074;0,04962;0,04962;0,04962;0,04719;0,04719;0,04719
"103";50;20;0;0;1;10;0,22463;0,22463;0,22463;0,05545;0,05545;0,05545;0,0461;0,0461;0,0461;0,04656;0,04656;0,04656;0,04626;0,04626;0,04626
"104";50;20;0;0;1;2;0,12791;0,12791;0,12791;0,05102;0,05102;0,05102;0,0425;0,0425;0,0425;0,04785;0,0478499999999999;0,0478499999999999;0,04539;0,04539;0,04539
"105";50;20;0;0;1;4;0,19403;0,19403;0,19403;0,05447;0,05447;0,05447;0,04544;0,04543;0,04543;0,04773;0,0477300000000001;0,0477300000000001;0,04652;0,04652;0,04652
"106";50;20;1;0;1;0,1;0,99496;0,99496;0,99496;0,99934;0,99934;0,99934;0,99917;0,99917;0,99917;0,99934;0,99934;0,99934;0,99934;0,99934;0,99934
"107";50;20;1;0;1;0,25;0,99441;0,99441;0,99441;0,99905;0,99905;0,99905;0,99896;0,99896;0,99896;0,99905;0,99905;0,99905;0,99905;0,99905;0,99905
"108";50;20;1;0;1;0,5;0,99077;0,99077;0,99077;0,99708;0,99708;0,99708;0,9966;0,9966;0,9966;0,99711;0,99711;0,99711;0,99708;0,99708;0,99708
"109";50;20;1;0;1;1;0,95435;0,95435;0,95435;0,94949;0,94948;0,94948;0,94217;0,94217;0,94217;0,9492;0,94919;0,94919;0,94698;0,94698;0,94698
"110";50;20;1;0;1;10;0,27631;0,27631;0,27631;0,08329;0,08329;0,08329;0,07171;0,0717100000000001;0,0717100000000001;0,0723;0,07228;0,07228;0,07195;0,07195;0,07195
"111";50;20;1;0;1;2;0,75062;0,75062;0,75062;0,60409;0,60409;0,60409;0,57481;0,57481;0,57481;0,59214;0,5921;0,5921;0,58416;0,58415;0,58415
"112";50;20;1;0;1;4;0,45804;0,45802;0,45802;0,23119;0,23117;0,23117;0,20872;0,20872;0,20872;0,21401;0,21399;0,21399;0,21122;0,21121;0,21121
"113";50;50;0;0;1;0,1;0,0511;0,0511;0,0511;0,04811;0,04811;0,04811;0,04811;0,04811;0,04811;0,04822;0,04822;0,04822;0,04822;0,04822;0,04822
"114";50;50;0;0;1;0,25;0,04946;0,0494599999999999;0,0494599999999999;0,04654;0,04654;0,04654;0,04654;0,04654;0,04654;0,04741;0,0474;0,0474;0,04741;0,0474;0,0474
"115";50;50;0;0;1;0,5;0,04891;0,04891;0,04891;0,04601;0,04601;0,04601;0,04601;0,04601;0,04601;0,04778;0,04778;0,04778;0,04778;0,04778;0,04778
"116";50;50;0;0;1;1;0,04802;0,04802;0,04802;0,0452;0,0452;0,0452;0,0452;0,04519;0,04519;0,0478;0,0478;0,0478;0,0478;0,0478;0,0478
"117";50;50;0;0;1;10;0,05073;0,05072;0,05072;0,04775;0,04775;0,04775;0,04775;0,0477300000000001;0,0477300000000001;0,04785;0,04784;0,04784;0,04785;0,04784;0,04784
"118";50;50;0;0;1;2;0,04774;0,04774;0,04774;0,04499;0,04499;0,04499;0,04499;0,04499;0,04499;0,04676;0,04676;0,04676;0,04676;0,04676;0,04676
"119";50;50;0;0;1;4;0,05058;0,05058;0,05058;0,0477;0,0477;0,0477;0,0477;0,0477;0,0477;0,04845;0,04844;0,04844;0,04845;0,04844;0,04844
"120";50;50;1;0;1;0,1;0,99918;0,99918;0,99918;0,99916;0,99916;0,99916;0,99916;0,99916;0,99916;0,99917;0,99917;0,99917;0,99917;0,99917;0,99917
"121";50;50;1;0;1;0,25;0,9992;0,9992;0,9992;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914;0,99914
"122";50;50;1;0;1;0,5;0,99906;0,99906;0,99906;0,99901;0,99901;0,99901;0,99901;0,99901;0,99901;0,99903;0,99903;0,99903;0,99903;0,99903;0,99903
"123";50;50;1;0;1;1;0,99501;0,99501;0,99501;0,99471;0,99471;0,99471;0,99471;0,99471;0,99471;0,99494;0,99493;0,99493;0,99494;0,99493;0,99493
"124";50;50;1;0;1;10;0,11679;0,11678;0,11678;0,11177;0,11176;0,11176;0,11177;0,11177;0,11177;0,11204;0,11203;0,11203;0,11204;0,11203;0,11203
"125";50;50;1;0;1;2;0,8782;0,87818;0,87818;0,87362;0,87362;0,87362;0,87362;0,87362;0,87362;0,87621;0,8762;0,8762;0,87621;0,8762;0,8762
"126";50;50;1;0;1;4;0,42984;0,42984;0,42984;0,42088;0,42087;0,42087;0,42088;0,42088;0,42088;0,42281;0,4228;0,4228;0,42281;0,4228;0,4228
