"n1";"n2";"m1";"m2";"sd1";"sd2";"p_cohen";"d_cohen";"g_cohen";"p_glass1";"d_glass1";"g_glass1";"p_glass2";"d_glass2";"g_glass2";"p'_cohen";"d'_cohen";"g'_cohen";"p_shieh";"d_shieh";"g_shieh"
"33";100;50;0;0;1;10;0,17223;0,17223;0,17223;0,05669;0,05669;0,05669;0,05371;0,05371;0,05371;0,05386;0,05386;0,05386;0,05378;0,05378;0,05378
"34";100;50;0;0;1;2;0,10968;0,10968;0,10968;0,05346;0,05346;0,05346;0,05052;0,05052;0,05052;0,05274;0,05274;0,05274;0,05201;0,05201;0,05201
"35";100;50;0;0;1;4;0,15043;0,15043;0,15043;0,05533;0,05533;0,05533;0,05253;0,05253;0,05253;0,05326;0,05326;0,05326;0,05289;0,05289;0,05289
"36";100;50;1;0;1;0,1;0,99937;0,99937;0,99937;0,99984;0,99984;0,99984;0,99983;0,99983;0,99983;0,99984;0,99984;0,99984;0,99984;0,99984;0,99984
"37";100;50;1;0;1;0,25;0,9992;0,9992;0,9992;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972;0,99972
"38";100;50;1;0;1;0,5;0,99931;0,99931;0,99931;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979;0,99979
"39";100;50;1;0;1;1;0,9987;0,9987;0,9987;0,99933;0,99933;0,99933;0,99927;0,99927;0,99927;0,99933;0,99933;0,99933;0,99933;0,99933;0,99933
"40";100;50;1;0;1;10;0,25261;0,2526;0,2526;0,08832;0,08832;0,08832;0,08387;0,08387;0,08387;0,084;0,084;0,084;0,08392;0,08392;0,08392
"41";100;50;1;0;1;2;0,96839;0,96838;0,96838;0,93748;0,93747;0,93747;0,93408;0,93408;0,93408;0,9365;0,9365;0,9365;0,93571;0,93571;0,93571
"42";100;50;1;0;1;4;0,63592;0,63591;0,63591;0,41425;0,41424;0,41424;0,40314;0,40314;0,40314;0,40583;0,40581;0,40581;0,40462;0,40459;0,40459
"43";20;100;0;0;1;0,1;0,39427;0,39427;0,39427;0,05397;0,05397;0,05397;0,0658;0,0658;0,0658;0,05436;0,05436;0,05436;0,05408;0,05408;0,05408
"44";20;100;0;0;1;0,25;0,33137;0,33137;0,33137;0,05209;0,05209;0,05209;0,06508;0,06507;0,06507;0,05465;0,05464;0,05464;0,05273;0,0527300000000001;0,0527300000000001
"45";20;100;0;0;1;0,5;0,19686;0,19686;0,19686;0,0515;0,0515;0,0515;0,06322;0,06321;0,06321;0,05783;0,05783;0,05783;0,05355;0,05354;0,05354
"46";20;100;0;0;1;1;0,05052;0,05052;0,05052;0,04525;0,04525;0,04525;0,05716;0,05716;0,05716;0,05582;0,0558;0,0558;0,0508;0,05079;0,05079
"47";20;100;0;0;1;10;0,00012;0,000120000000000009;0,000120000000000009;0,04019;0,0401899999999999;0,0401899999999999;0,0512;0,0512;0,0512;0,05122;0,05122;0,05122;0,05134;0,0513400000000001;0,0513400000000001
"48";20;100;0;0;1;2;0,0053;0,00529999999999997;0,00529999999999997;0,03909;0,03909;0,03909;0,05052;0,05052;0,05052;0,05078;0,05078;0,05078;0,04841;0,04841;0,04841
"49";20;100;0;0;1;4;0,00065;0,000650000000000039;0,000650000000000039;0,03777;0,03777;0,03777;0,04899;0,04898;0,04898;0,04921;0,04921;0,04921;0,04901;0,04901;0,04901
"50";20;100;1;0;1;0,1;0,99369;0,99369;0,99369;0,95096;0,95096;0,95096;0,95759;0,95759;0,95759;0,95106;0,95106;0,95106;0,95097;0,95097;0,95097
"51";20;100;1;0;1;0,25;0,99296;0,99296;0,99296;0,95224;0,95223;0,95223;0,95847;0,95847;0,95847;0,95268;0,95268;0,95268;0,95237;0,95236;0,95236
"52";20;100;1;0;1;0,5;0,99102;0,99102;0,99102;0,94979;0,94977;0,94977;0,95621;0,95621;0,95621;0,95165;0,95164;0,95164;0,95018;0,95018;0,95018
"53";20;100;1;0;1;1;0,97186;0,97186;0,97186;0,93864;0,93863;0,93863;0,94682;0,94682;0,94682;0,94419;0,94419;0,94419;0,94052;0,94052;0,94052
"54";20;100;1;0;1;10;9e-05;9,00000000000345e-05;9,00000000000345e-05;0,11478;0,11477;0,11477;0,14074;0,14074;0,14074;0,14086;0,14085;0,14085;0,14114;0,14113;0,14113
"55";20;100;1;0;1;2;0,6572;0,65719;0,65719;0,88148;0,88148;0,88148;0,89908;0,89908;0,89908;0,89905;0,89904;0,89904;0,89372;0,89372;0,89372
"56";20;100;1;0;1;4;0,03486;0,03486;0,03486;0,55933;0,55932;0,55932;0,60256;0,60256;0,60256;0,60338;0,60336;0,60336;0,60314;0,60311;0,60311
"57";20;20;0;0;1;0,1;0,06116;0,06116;0,06116;0,05433;0,05433;0,05433;0,05433;0,05433;0,05433;0,0547;0,0547;0,0547;0,0547;0,0547;0,0547
"58";20;20;0;0;1;0,25;0,05814;0,05813;0,05813;0,05104;0,05104;0,05104;0,05104;0,05103;0,05103;0,05347;0,05346;0,05346;0,05347;0,05346;0,05346
"59";20;20;0;0;1;0,5;0,05117;0,05117;0,05117;0,04426;0,04426;0,04426;0,04426;0,04426;0,04426;0,04904;0,04903;0,04903;0,04904;0,04903;0,04903
"60";20;20;0;0;1;1;0,04736;0,04736;0,04736;0,04012;0,04012;0,04012;0,04012;0,04012;0,04012;0,04628;0,04628;0,04628;0,04628;0,04628;0,04628
"61";20;20;0;0;1;10;0,06066;0,06066;0,06066;0,05359;0,05359;0,05359;0,05359;0,05359;0,05359;0,05413;0,05413;0,05413;0,05413;0,05413;0,05413
"62";20;20;0;0;1;2;0,05175;0,05175;0,05175;0,04447;0,04447;0,04447;0,04447;0,0444600000000001;0,0444600000000001;0,04925;0,04925;0,04925;0,04925;0,04925;0,04925
"63";20;20;0;0;1;4;0,05834;0,0583399999999999;0,0583399999999999;0,05066;0,05066;0,05066;0,05066;0,05066;0,05066;0,05293;0,05293;0,05293;0,05293;0,05293;0,05293
"64";20;20;1;0;1;0,1;0,95478;0,95477;0,95477;0,95036;0,95036;0,95036;0,95036;0,95036;0,95036;0,95043;0,95043;0,95043;0,95043;0,95043;0,95043
"65";20;20;1;0;1;0,25;0,95382;0,95382;0,95382;0,94953;0,94953;0,94953;0,94953;0,94953;0,94953;0,95002;0,95002;0,95002;0,95002;0,95002;0,95002
"66";20;20;1;0;1;0,5;0,94114;0,94114;0,94114;0,93561;0,9356;0,9356;0,93561;0,93561;0,93561;0,93799;0,93799;0,93799;0,93799;0,93799;0,93799
"67";20;20;1;0;1;1;0,87378;0,87378;0,87378;0,8615;0,8615;0,8615;0,8615;0,8615;0,8615;0,87204;0,872;0,872;0,87204;0,872;0,872
"68";20;20;1;0;1;10;0,06089;0,06089;0,06089;0,05218;0,05218;0,05218;0,05218;0,05217;0,05217;0,0526;0,0526;0,0526;0,0526;0,0526;0,0526
"69";20;20;1;0;1;2;0,53708;0,53708;0,53708;0,50952;0,5095;0,5095;0,50952;0,50952;0,50952;0,52622;0,52621;0,52621;0,52622;0,52621;0,52621
"70";20;20;1;0;1;4;0,1743;0,17429;0,17429;0,15596;0,15596;0,15596;0,15596;0,15596;0,15596;0,16056;0,16055;0,16055;0,16056;0,16055;0,16055
"71";20;50;0;0;1;0,1;0,23084;0,23084;0,23084;0,05466;0,05466;0,05466;0,06374;0,06374;0,06374;0,05509;0,05508;0,05508;0,05486;0,05486;0,05486
"72";20;50;0;0;1;0,25;0,20055;0,20055;0,20055;0,05312;0,0531199999999999;0,0531199999999999;0,06253;0,06253;0,06253;0,05558;0,05558;0,05558;0,05415;0,05414;0,05414
"73";20;50;0;0;1;0,5;0,13249;0,13249;0,13249;0,04943;0,04943;0,04943;0,05835;0,05835;0,05835;0,05549;0,05549;0,05549;0,05292;0,05292;0,05292
"74";20;50;0;0;1;1;0,04796;0,04796;0,04796;0,04095;0,04095;0,04095;0,05013;0,05013;0,05013;0,05076;0,05075;0,05075;0,04847;0,04847;0,04847
"75";20;50;0;0;1;10;0,00407;0,00407000000000002;0,00407000000000002;0,04489;0,04489;0,04489;0,05358;0,05358;0,05358;0,05377;0,05377;0,05377;0,05395;0,0539500000000001;0,0539500000000001
"76";20;50;0;0;1;2;0,01397;0,01397;0,01397;0,03853;0,03853;0,03853;0,04715;0,04714;0,04714;0,04842;0,04842;0,04842;0,04812;0,0481200000000001;0,0481200000000001
"77";20;50;0;0;1;4;0,00672;0,00671999999999995;0,00671999999999995;0,04102;0,0410199999999999;0,0410199999999999;0,04974;0,04974;0,04974;0,05038;0,05038;0,05038;0,05076;0,05076;0,05076
"78";20;50;1;0;1;0,1;0,98662;0,98662;0,98662;0,95267;0,95267;0,95267;0,95754;0,95754;0,95754;0,95276;0,95276;0,95276;0,95268;0,95268;0,95268
"79";20;50;1;0;1;0,25;0,98604;0,98604;0,98604;0,95018;0,95018;0,95018;0,95534;0,95534;0,95534;0,95064;0,95064;0,95064;0,95038;0,95038;0,95038
"80";20;50;1;0;1;0,5;0,98151;0,98151;0,98151;0,9465;0,9465;0,9465;0,95183;0,95183;0,95183;0,94856;0,94855;0,94855;0,94743;0,94743;0,94743
"81";20;50;1;0;1;1;0,95077;0,95077;0,95077;0,92274;0,92274;0,92274;0,93104;0,93104;0,93104;0,93008;0,93008;0,93008;0,92724;0,92722;0,92722
"82";20;50;1;0;1;10;0,00438;0,00438000000000005;0,00438000000000005;0,07133;0,0713;0,0713;0,08412;0,08412;0,08412;0,08431;0,08431;0,08431;0,08457;0,08457;0,08457
"83";20;50;1;0;1;2;0,61124;0,61123;0,61123;0,77568;0,77568;0,77568;0,79817;0,79817;0,79817;0,80102;0,80101;0,80101;0,79991;0,79989;0,79989
"84";20;50;1;0;1;4;0,08268;0,08268;0,08268;0,33607;0,33607;0,33607;0,36952;0,36952;0,36952;0,37142;0,37141;0,37141;0,37314;0,37314;0,37314
"85";50;100;0;0;1;0,1;0,17317;0,17317;0,17317;0,05478;0,0547800000000001;0,0547800000000001;0,05774;0,05774;0,05774;0,05491;0,05491;0,05491;0,05485;0,05485;0,05485
"86";50;100;0;0;1;0,25;0,1505;0,1505;0,1505;0,05137;0,05137;0,05137;0,05443;0,05443;0,05443;0,05238;0,05238;0,05238;0,05205;0,05203;0,05203
"87";50;100;0;0;1;0,5;0,10843;0,10841;0,10841;0,05045;0,05045;0,05045;0,05319;0,05319;0,05319;0,05241;0,05241;0,05241;0,05173;0,0517300000000001;0,0517300000000001
"88";50;100;0;0;1;1;0,04886;0,04886;0,04886;0,0465;0,04649;0,04649;0,04973;0,0497300000000001;0,0497300000000001;0,05033;0,05033;0,05033;0,04975;0,04975;0,04975
"89";50;100;0;0;1;10;0,00785;0,00785000000000002;0,00785000000000002;0,04926;0,04926;0,04926;0,05231;0,05231;0,05231;0,05234;0,0523400000000001;0,0523400000000001;0,0524;0,0524;0,0524
"90";50;100;0;0;1;2;0,01844;0,01844;0,01844;0,0457;0,04569;0,04569;0,04854;0,04854;0,04854;0,04918;0,04918;0,04918;0,04931;0,0493;0,0493
"91";50;100;0;0;1;4;0,01035;0,01034;0,01034;0,04818;0,04817;0,04817;0,05104;0,05104;0,05104;0,05139;0,05139;0,05139;0,05163;0,05163;0,05163
"92";50;100;1;0;1;0,1;0,99903;0,99903;0,99903;0,99761;0,99761;0,99761;0,99774;0,99774;0,99774;0,99761;0,99761;0,99761;0,99761;0,99761;0,99761
"93";50;100;1;0;1;0,25;0,99907;0,99907;0,99907;0,99722;0,99722;0,99722;0,99729;0,99729;0,99729;0,99722;0,99722;0,99722;0,99722;0,99722;0,99722
"94";50;100;1;0;1;0,5;0,99876;0,99876;0,99876;0,99709;0,99709;0,99709;0,99718;0,99718;0,99718;0,99711;0,99711;0,99711;0,9971;0,9971;0,9971
"95";50;100;1;0;1;1;0,99819;0,99819;0,99819;0,99644;0,99644;0,99644;0,9966;0,9966;0,9966;0,99654;0,99654;0,99654;0,99651;0,99651;0,99651
"96";50;100;1;0;1;10;0,0238;0,0238;0,0238;0,13646;0,13645;0,13645;0,14279;0,14279;0,14279;0,1429;0,14289;0,14289;0,14306;0,14305;0,14305
"97";50;100;1;0;1;2;0,95932;0,95932;0,95932;0,97785;0,97785;0,97785;0,97894;0,97894;0,97894;0,97926;0,97926;0,97926;0,97916;0,97915;0,97915
"98";50;100;1;0;1;4;0,37916;0,37913;0,37913;0,66038;0,66036;0,66036;0,66982;0,66982;0,66982;0,671;0,67099;0,67099;0,67182;0,6718;0,6718
"99";50;20;0;0;1;0,1;0,00412;0,00412000000000001;0,00412000000000001;0,05224;0,05223;0,05223;0,04395;0,04395;0,04395;0,05234;0,0523400000000001;0,0523400000000001;0,05251;0,0525099999999999;0,0525099999999999
"100";50;20;0;0;1;0,25;0,00618;0,00617999999999996;0,00617999999999996;0,04993;0,04993;0,04993;0,04145;0,04145;0,04145;0,05052;0,05052;0,05052;0,05091;0,05091;0,05091
"101";50;20;0;0;1;0,5;0,01386;0,01386;0,01386;0,04674;0,04674;0,04674;0,03877;0,03877;0,03877;0,04791;0,04791;0,04791;0,04766;0,04766;0,04766
"102";50;20;0;0;1;1;0,04893;0,04893;0,04893;0,05122;0,05122;0,05122;0,04243;0,04243;0,04243;0,05178;0,05178;0,05178;0,04948;0,04948;0,04948
"103";50;20;0;0;1;10;0,22761;0,22761;0,22761;0,06215;0,06215;0,06215;0,05319;0,05319;0,05319;0,0536;0,0536;0,0536;0,05335;0,05335;0,05335
"104";50;20;0;0;1;2;0,13104;0,13104;0,13104;0,05882;0,05882;0,05882;0,05006;0,05006;0,05006;0,05621;0,05621;0,05621;0,05357;0,05357;0,05357
"105";50;20;0;0;1;4;0,19791;0,1979;0,1979;0,06268;0,06268;0,06268;0,05344;0,05344;0,05344;0,05602;0,05602;0,05602;0,05461;0,05461;0,05461
"106";50;20;1;0;1;0,1;0,98502;0,98502;0,98502;0,99705;0,99705;0,99705;0,99655;0,99655;0,99655;0,99706;0,99706;0,99706;0,99706;0,99706;0,99706
"107";50;20;1;0;1;0,25;0,98534;0,98534;0,98534;0,99707;0,99707;0,99707;0,99658;0,99658;0,99658;0,99708;0,99708;0,99708;0,99709;0,99709;0,99709
"108";50;20;1;0;1;0,5;0,98086;0,98086;0,98086;0,99501;0,99501;0,99501;0,99422;0,99422;0,99422;0,99503;0,99503;0,99503;0,99506;0,99506;0,99506
"109";50;20;1;0;1;1;0,95402;0,95402;0,95402;0,96705;0,96705;0,96705;0,96086;0,96086;0,96086;0,96719;0,96719;0,96719;0,96576;0,96576;0,96576
"110";50;20;1;0;1;10;0,25499;0,25499;0,25499;0,06289;0,06289;0,06289;0,05213;0,05213;0,05213;0,05262;0,05261;0,05261;0,05231;0,0523;0,0523
"111";50;20;1;0;1;2;0,75961;0,7596;0,7596;0,60144;0,60143;0,60143;0,56578;0,56578;0,56578;0,58765;0,58765;0,58765;0,5779;0,57788;0,57788
"112";50;20;1;0;1;4;0,43221;0,43218;0,43218;0,18253;0,18252;0,18252;0,16011;0,16011;0,16011;0,16451;0,1645;0,1645;0,16222;0,16222;0,16222
"113";50;50;0;0;1;0,1;0,05566;0,05566;0,05566;0,05274;0,05274;0,05274;0,05274;0,05274;0,05274;0,05286;0,05286;0,05286;0,05286;0,05286;0,05286
"114";50;50;0;0;1;0,25;0,05518;0,05518;0,05518;0,05248;0,05248;0,05248;0,05248;0,05248;0,05248;0,05321;0,05321;0,05321;0,05321;0,05321;0,05321
"115";50;50;0;0;1;0,5;0,05138;0,05138;0,05138;0,0484;0,0484;0,0484;0,0484;0,0484;0,0484;0,05042;0,05042;0,05042;0,05042;0,05042;0,05042
"116";50;50;0;0;1;1;0,04775;0,04775;0,04775;0,04501;0,045;0,045;0,04501;0,04501;0,04501;0,04749;0,04749;0,04749;0,04749;0,04749;0,04749
"117";50;50;0;0;1;10;0,05739;0,0573900000000001;0,0573900000000001;0,05471;0,0547;0,0547;0,05471;0,0547;0,0547;0,05487;0,05487;0,05487;0,05487;0,05487;0,05487
"118";50;50;0;0;1;2;0,05178;0,05178;0,05178;0,04899;0,04898;0,04898;0,04899;0,04899;0,04899;0,05079;0,05079;0,05079;0,05079;0,05079;0,05079
"119";50;50;0;0;1;4;0,05388;0,05387;0,05387;0,05114;0,05114;0,05114;0,05114;0,05114;0,05114;0,05184;0,05184;0,05184;0,05184;0,05184;0,05184
"120";50;50;1;0;1;0,1;0,99728;0,99728;0,99728;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717;0,99717
"121";50;50;1;0;1;0,25;0,99706;0,99706;0,99706;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698;0,99698
"122";50;50;1;0;1;0,5;0,99634;0,99634;0,99634;0,99617;0,99617;0,99617;0,99617;0,99617;0,99617;0,99622;0,99622;0,99622;0,99622;0,99622;0,99622
"123";50;50;1;0;1;1;0,99397;0,99397;0,99397;0,99365;0,99365;0,99365;0,99365;0,99365;0,99365;0,99389;0,99389;0,99389;0,99389;0,99389;0,99389
"124";50;50;1;0;1;10;0,08697;0,08697;0,08697;0,08251;0,08251;0,08251;0,08251;0,08251;0,08251;0,08266;0,08266;0,08266;0,08266;0,08266;0,08266
"125";50;50;1;0;1;2;0,90453;0,90452;0,90452;0,89989;0,89989;0,89989;0,89989;0,89989;0,89989;0,90314;0,90314;0,90314;0,90314;0,90314;0,90314
"126";50;50;1;0;1;4;0,40423;0,40423;0,40423;0,3933;0,39328;0,39328;0,3933;0,3933;0,3933;0,39585;0,39583;0,39583;0,39585;0,39583;0,39583
